Date,Truth,Prediction
2014-09-30,0.0017677054263888468,0.0015683207807645613
2014-10-01,0.0019414538932120073,0.001786178321569216
2014-10-02,0.001918790485895557,0.0018274815577963646
2014-10-03,0.0014050995545315584,0.001324717934859341
2014-10-06,0.0014126525827693889,0.0012508905790826013
2014-10-07,0.0014881958329565704,0.0011989407912374169
2014-10-08,0.0012389041159462282,0.0012575649600617533
2014-10-09,0.0011104810228883151,0.00112091851562744
2014-10-10,0.0011406988993102492,0.0012582004952300736
2014-10-13,0.00117091533486453,0.0012937118557286686
2014-10-14,0.0009896123989358858,0.0011753552915442914
2014-10-15,0.0010349377727011336,0.001345373880232421
2014-10-16,0.0010349377727011336,0.0010396544811698734
2014-10-17,0.0008385273394291756,0.0008993760276922239
2014-10-20,0.0007403206819255435,0.0008779783697794093
2014-10-21,0.0009442870251706381,0.0016049936496533358
2014-10-22,0.000634560996184081,0.0006502880148916084
2014-10-23,2.2661966448797295e-05,0.0004490635357035527
2014-10-24,6.79887810816982e-05,0.0005734936925812845
2014-10-27,0.0,0.0005330201307051252
2014-10-28,0.0001510850595067102,0.0007271863444991218
2014-10-29,0.0005514632768914159,0.0006975043929394918
2014-10-30,0.00037016034096277176,0.0006211712486393166
2014-10-31,0.0005816811533133498,0.0006193923847782752
2014-11-03,0.0010273847444633032,0.0009599091213365796
2014-11-04,0.000959395963381605,0.000940819441525123
2014-11-05,0.0011104810228883151,0.0009881610247789527
2014-11-06,0.0011633608657590465,0.000944217110003991
2014-11-07,0.0011406988993102492,0.001099715405695008
2014-11-10,0.0014504249282968062,0.0014600551021832543
2014-11-11,0.001382436147215108,0.0014154685885585275
2014-11-12,0.0016543912715419008,0.0018794849025698878
2014-11-13,0.002311614234174779,0.002267018399662642
2014-11-14,0.0023191687032802625,0.0023673999528276116
2014-11-17,0.00250802610831439,0.0022838120994385473
2014-11-18,0.0024475917963381754,0.002464383799152886
2014-11-19,0.0026591126086887534,0.002300771848019205
2014-11-20,0.002145420236457102,0.002167848423542361
2014-11-21,0.002243625453093081,0.0021968163419625493
2014-11-24,0.002100093421824201,0.002078900871801901
2014-11-25,0.0021076478909296844,0.002148343415856815
2014-11-26,0.0019943337360827386,0.002076828635596811
2014-11-28,0.002092540393586371,0.0021975116541039156
2014-12-01,0.002100093421824201,0.0022466503789015427
2014-12-02,0.002394711953467444,0.002208697927471345
2014-12-03,0.0022209634866442837,0.002479613535109829
2014-12-04,0.002711992451559485,0.0026637678052845904
2014-12-05,0.002696883513348518,0.0026862555419973864
2014-12-08,0.0027271013897704516,0.0027638564197646947
2014-12-09,0.0026591126086887534,0.002843699228114235
2014-12-10,0.0030670438543112894,0.0028670603751151536
2014-12-11,0.0029839461350186242,0.0028834867057902017
2014-12-12,0.0027422088871137656,0.002928250568231248
2014-12-15,0.0028555230419607114,0.00307882440632664
2014-12-16,0.003157696042709438,0.0031383312018636437
2014-12-17,0.0030443804469948393,0.0030067223650907075
2014-12-18,0.003104816199838707,0.002922047576927994
2014-12-19,0.002825306606406431,0.002759016190439262
2014-12-22,0.002825306606406431,0.0028176279733056102
2014-12-23,0.0026137857940558527,0.002507462597631905
2014-12-24,0.002311614234174779,0.002310996122517725
2014-12-26,0.0022134090175388002,0.0020889623178781233
2014-12-29,0.0019792247978717716,0.0021006182617246206
2014-12-30,0.0021227568291406515,0.002617887984002681
2014-12-31,0.0026137857940558527,0.0025490126324491744
2015-01-02,0.0025911238276070552,0.002632120078041411
2015-01-05,0.0026213402631613363,0.00277492049390877
2015-01-06,0.0030292729496515253,0.0027869204072274484
2015-01-07,0.0028479700137228814,0.0027495802420818335
2015-01-08,0.002749763356219249,0.0028449663340581687
2015-01-09,0.002719546920664968,0.0026484287857817634
2015-01-12,0.0026364492013723033,0.00259874599877035
2015-01-13,0.0026213402631613363,0.0025707374456127186
2015-01-14,0.0024173739199162417,0.0025611817161687294
2015-01-15,0.0024173739199162417,0.0021814880264975373
2015-01-16,0.002183191141116866,0.0022235106744602773
2015-01-20,0.0018130308001540944,0.002137996529354063
2015-01-21,0.001835694207470545,0.00211251450842765
2015-01-22,0.0022662888604095314,0.002318944024384565
2015-01-23,0.002311614234174779,0.0023724247012334825
2015-01-26,0.002198300079327833,0.0022491800777001475
2015-01-27,0.0019036829885522432,0.0020964651232188622
2015-01-28,0.0022285165148821138,0.002172857091090902
2015-01-29,0.0019943337360827386,0.0023147202657383854
2015-01-30,0.002394711953467444,0.0023329601334071927
2015-02-02,0.0022511799221985643,0.002564093583622022
2015-02-03,0.002576014889396088,0.0028296355460745363
2015-02-04,0.002825306606406431,0.0028890084006078518
2015-02-05,0.0027875357017466663,0.0026935537986097946
2015-02-06,0.0025457970129741546,0.002336558249356026
2015-02-09,0.0022209634866442837,0.002289168730504662
2015-02-10,0.001805476331048611,0.0020595294719403484
2015-02-11,0.00204721357895347,0.001863821748083301
2015-02-12,0.001805476331048611,0.002112768603837086
2015-02-13,0.0021378657673516185,0.002229688485765284
2015-02-17,0.002356939607940027,0.0023378404366113056
2015-02-18,0.002455146265443659,0.0028922836538113994
2015-02-19,0.0026742201060320674,0.0027206344742136583
2015-02-20,0.0025306895156308406,0.0027660958607806352
2015-02-23,0.0026213402631613363,0.003003063131800075
2015-02-24,0.003074598323416773,0.003956046382623105
2015-02-25,0.0038300279435532834,0.0038905624805622243
2015-02-26,0.004018885348587411,0.003990151745197067
2015-02-27,0.004033994286798378,0.003968345629281327
2015-03-02,0.004094428598774593,0.004044205688934396
2015-03-03,0.004132199503434357,0.003990924279836895
