Datetime,Tweet Id,Text,Username
2015-03-03 23:58:46+00:00,572909008933261312,"@Sllayt3r im not really an expert with pc's. But i kinda know that an i7 is good, and an Nvidia 970 is good",madaffc
2015-03-03 23:58:15+00:00,572908879023120385,I just entered NVIDIA GeForce GTX Bootcamp PC raffle powered by MSI http://t.co/1g5laeegeA,SuperJobe2290
2015-03-03 23:56:47+00:00,572908508670246913,"New on Ebay for the United States Imac Apple 24"" iMac A1225 3.06/4G/1TB/NVIDIA 8800/SD/AP/… http://t.co/xc0EmGrAlp http://t.co/R4nFHoZg6G",ImaconEbayUS
2015-03-03 23:54:42+00:00,572907986143866880,@IGN @nvidia Motion Controls,rdb1191998
2015-03-03 23:53:53+00:00,572907781121941504,@FauciusGaming See you at the NVIDIA thing tonight?,ORIGINPCCEO
2015-03-03 23:53:16+00:00,572907625945288704,"Not even gonna lie, really curious what nvidia is going to announce today....  Titan 2: Electric Boogaloo? #fingerscrossed",JesseCox
2015-03-03 23:51:56+00:00,572907287196635136,"@cupcakeosaur Awesome. And we'll pass along your feedback to the Jetson team, thanks!",nvidia
2015-03-03 23:50:30+00:00,572906930353528832,Behind the scenes GDC setup of the Microsoft booth and NVIDIA in the background #GDC2015 http://t.co/MY18UoRNgy,ORIGINPCCEO
2015-03-03 23:45:25+00:00,572905650415648768,"@StuartJones7 @willlowther @MPLAY_Wizzo @IsaacDouglas89 @BritanniJohnson Will, where are we drinking tonight? Am at Nvidia until 8pm...",Shakacarnage
2015-03-03 23:44:44+00:00,572905477933293569,@IGN @nvidia yeah more vr horse crap woohoo.....craptastic,paladin991973
2015-03-03 23:42:55+00:00,572905018430509057,"@RockinRehearsal While we can't fly you out in time, you can tune into our live stream starting at 6pm PST here: http://t.co/A0w2KHSPI4",nvidia
2015-03-03 23:42:46+00:00,572904981587628032,Bunch of pictures from my day in downtown San Francisco waiting for the NVidia presser,GreenRobotGamer
2015-03-03 23:41:08+00:00,572904570227064833,@SgtTyrefell the question is whether you have an nvidia or amd eye,Andronian
2015-03-03 23:40:41+00:00,572904458100686848,@nvidia And sold.  But you should make one smaller and closer to other single board computers in size.,cupcakeosaur
2015-03-03 23:40:03+00:00,572904299031744512,@nvidia If possible please contact us at the link https://t.co/xF22K9lspH or reply to this tweet and I will make sure to forward the message,jerryeight
2015-03-03 23:39:35+00:00,572904181436190720,"@Tamberlox You may be staying up late! Jen-Hsun takes the stage in a little under 3.5 hours, at 7pm PST.",nvidia
2015-03-03 23:39:34+00:00,572904176851816449,*tear* My new best friend has arrived... #nvidia #gtx970 #gtx970100me https://t.co/FlQOVQ64Pi,mypancreasbroke
2015-03-03 23:38:24+00:00,572903882977722370,These upgrade kits swap out your laptop\'s old graphics with a new Nvidia GPU - PCWorld #laptops http://t.co/GqUhM1End3,laptops_dp
2015-03-03 23:36:50+00:00,572903490206367744,@nvidia Hey just wondering if you guys could help out the #SJSU #SCE club that is trying to have the entire club attend #GTC2015 Thank You!,jerryeight
2015-03-03 23:36:40+00:00,572903446245855233,I will be doing a live blog of the @nvidia GDC press conference tonight at 7pm PT / 10pm ET. http://t.co/k80S1YFS02,ryanshrout
2015-03-03 23:36:37+00:00,572903435646963712,"Now, while we who sit at home wait for Nvidia's stream, I found a deliberately badly made anime dub: https://t.co/ejBJHrTUGW",DeeKej
2015-03-03 23:36:23+00:00,572903373856358400,"Can't wait to hear what @NVIDIAGeForce is announcing for #gamers If only I could attend in person, Nvidia's E3 and Game24 event was awesome!",hypebros
2015-03-03 23:33:35+00:00,572902672929447936,"Alienware M15x 15.6"" Gaming Laptop, Core i7 Processor, Nvidia Graphics, 4GB RAM http://t.co/gbmQ2bhXR7 http://t.co/gf3QTyRDGW",DailyNewsStorie
2015-03-03 23:29:43+00:00,572901700031414272,@cupcakeosaur Something like our Jetson TK1 Dev Kit? http://t.co/NMdOEPAqIa,nvidia
2015-03-03 23:26:53+00:00,572900986756321280,@nvidia Fly me to this conference!,JaKeL1979
2015-03-03 23:25:28+00:00,572900627774345216,.@Official_PAX  what happened to the nvidia panel. Its not on the schedule anymore,Larrybr7654321
2015-03-03 23:25:21+00:00,572900598674161666,"@TristanParrish Nah, I missed the boat on that one. I'm gonna go to the Nvidia event, I think.",E_McNeill
2015-03-03 23:22:45+00:00,572899945809895425,Welcome to NVIDIA DEVELOPER ZONE Cody Quasar.,StrikeVixen
2015-03-03 23:20:58+00:00,572899494792187904,"@TessAnn_97 yeah, my clan mate had it too. for him it was golmud spawn i think. We both had 660ti at the time so we blamed it on nvidia",prettypierre1
2015-03-03 23:19:01+00:00,572899007367782400,@nvidia You guys should make a Raspberry Pi like computer. Just saying.,cupcakeosaur
2015-03-03 23:14:14+00:00,572897803388653568,"I'm in San Francisco for Nvidia's presentation. SF people, let me know if you want to get drinks or dinner or other human people things",MichaelCrider
2015-03-03 23:13:02+00:00,572897500438396928,Windows 10 Testers: Beware Experimental NVIDIA Drivers Tied to DX12 Update - DailyTech #nvidia http://t.co/gJ7wx0Jlnk,nvidia_agent
2015-03-03 23:10:48+00:00,572896936191266816,@ladyinsanity Bad news on DA2 for Nvidia users as the graphics have broken for anyone who uses DX11 now.,DarziakGaming
2015-03-03 23:09:41+00:00,572896656959524865,@nvidia Fantastic! Thanks!,hauntedparade13
2015-03-03 23:08:05+00:00,572896254398611456,Re: Strange crash after NVidia driver installation from ELRepo http://t.co/VxntND2dR0  #centos #linux,centoslinux
2015-03-03 23:06:54+00:00,572895955911090177,"@Cain_Kousei Yes, yes it will be. Tune in here at 6pm PST: http://t.co/qNvHBqnM6F",nvidia
2015-03-03 23:03:14+00:00,572895031624925186,http://t.co/fwj8y6qsuy NVIDIA Announces Upcoming Annual Investor Day http://t.co/6gCbk0ufMp,SFforDotMe
2015-03-03 23:02:50+00:00,572894932844879872,Why Nvidia thinks it can do cloud gaming better than anyone else | GamesBeat | Games | by Jeff Grubb http://t.co/E0nFbG3nu4,droolindog
2015-03-03 23:02:29+00:00,572894845087309824,Everything looks so nice #nvidia,GregTheCloud
2015-03-03 23:01:36+00:00,572894624282361856,NVIDIA Announces Upcoming Annual Investor Day http://t.co/Xv0ndQpOcG,businesspress24
2015-03-03 23:01:34+00:00,572894613100347393,"In hours, NVIDIA will announce something that'll ""redefine the future of gaming""... http://t.co/6OXkYi8hdO #tafara0",GamingNewzz
2015-03-03 23:00:00+00:00,572894218588463106,"“@IGN: In hours, @NVIDIA will announce something that'll ""redefine the future of gaming""—what is it?! @Marko_MUFC4life",Mylot89
2015-03-03 22:56:45+00:00,572893400678047744,Hey! @nvidia Is the event for #MADETOGAME gonna be on #twitch tonight?,hauntedparade13
2015-03-03 22:52:53+00:00,572892428161589248,@bradshoemaker @itmeJP JP is in SF right now for the NVIDIA thing.,Oythebrave
2015-03-03 22:52:14+00:00,572892264462086145,"@JasonZnack Fully expecting the NVIDIA HMD, also expecting it to be standalone and mobile.",UploadVR
2015-03-03 22:51:00+00:00,572891955790815233,"@unity3d Forgot to add Unity5 to ""Use Nvidia graphics card"". Derp.",psaldorn
2015-03-03 22:50:57+00:00,572891940653432833,@on3nightstan @MissDestructo @FunPlusGame  I have a dinner after NVIDIA but after that I'm looking for you all!,ORIGINPCCEO
2015-03-03 22:50:06+00:00,572891728933359616,NVIDIA Announces Upcoming Annual Investor Day http://t.co/giZL3UZdhw,FinanceNewsCA
2015-03-03 22:48:15+00:00,572891260782051328,"BIG worldwide Gaming PC Giveaway! Enter Guys!

http://t.co/LJ9b11cGbW

RT if entered! @intel @HyperX @msiUSA  @nvidia http://t.co/MmbaCxh79d",GiveawayBase
2015-03-03 22:48:04+00:00,572891216095797250,@nvidia what time you guys will reveal the Micro Console..,ANTICHRISTJC
2015-03-03 22:47:54+00:00,572891172827344896,"@MissDestructo @ORIGINPCCEO Heading to the NVIDIA thing early, a dinner after, and then I'm free later. What's going on after?",itmestan
2015-03-03 22:47:30+00:00,572891075049857024,At this point I would be more surprised if nVidia DIDN'T announce a VR HMD this week. I would be equally surprised if Oculus detailed CV1.,JasonZnack
2015-03-03 22:44:52+00:00,572890410865065985,i wonder what nvidia are announcing later,derekaka95
2015-03-03 22:44:39+00:00,572890354732703744,@MichaelKatcher You can tune in and find out here starting at 6: http://t.co/KOLyZYsWYu,nvidia
