Date,high,low,open,close,volume,adjclose
1999-03-04,0.4479170143604278,0.4114579856395721,0.4453130066394806,0.4153650104999542,5736000.0,0.3812997341156006
1999-03-05,0.4401040077209472,0.4192709922790527,0.4192709922790527,0.4388020038604736,7876800.0,0.4028145968914032
1999-03-08,0.4583329856395721,0.4192709922790527,0.4270829856395721,0.4453130066394806,7588800.0,0.408791571855545
1999-03-09,0.4661459922790527,0.4440099895000458,0.4440099895000458,0.4596349895000458,14318400.0,0.421938955783844
1999-03-10,0.4661459922790527,0.4453130066394806,0.4661459922790527,0.4518229961395263,23534400.0,0.4147675931453705
1999-03-11,0.4518229961395263,0.4322920143604278,0.4440099895000458,0.4322920143604278,5428800.0,0.3968384563922882
1999-03-12,0.4348959922790527,0.4166670143604278,0.4348959922790527,0.4244790077209472,9076800.0,0.3896662890911102
1999-03-15,0.4479170143604278,0.4322920143604278,0.4348959922790527,0.4427079856395721,10881600.0,0.406400203704834
1999-03-16,0.4505209922790527,0.4244790077209472,0.4453130066394806,0.4283849895000458,7915200.0,0.393251895904541
1999-03-17,0.4401040077209472,0.4205729961395263,0.4322920143604278,0.4309900104999542,5136000.0,0.3956431746482849
1999-03-18,0.4427079856395721,0.421875,0.4322920143604278,0.4361979961395263,4632000.0,0.4004241228103637
1999-03-19,0.4505209922790527,0.4348959922790527,0.4348959922790527,0.4375,10531200.0,0.4016193449497223
1999-03-22,0.4479170143604278,0.4244790077209472,0.4466150104999542,0.4244790077209472,3667200.0,0.3896662890911102
1999-03-23,0.4270829856395721,0.390625,0.4270829856395721,0.3984380066394806,16396800.0,0.3657608330249786
1999-03-24,0.3984380066394806,0.3802079856395721,0.3958329856395721,0.3958329856395721,6086400.0,0.3633696436882019
1999-03-25,0.4166670143604278,0.3932290077209472,0.3945310115814209,0.4010420143604278,4032000.0,0.3681514859199524
1999-03-26,0.4375,0.40625,0.40625,0.4361979961395263,8827200.0,0.4004241228103637
1999-03-29,0.4596349895000458,0.4414060115814209,0.4492189884185791,0.4492189884185791,6595200.0,0.4123772382736206
1999-03-30,0.4544270038604736,0.4088540077209472,0.4505209922790527,0.4114579856395721,6950400.0,0.3777130842208862
1999-03-31,0.4453130066394806,0.4049479961395263,0.4244790077209472,0.4401040077209472,15360000.0,0.4040097594261169
1999-04-01,0.4427079856395721,0.4192709922790527,0.4401040077209472,0.4270829856395721,3043200.0,0.3920566737651825
1999-04-05,0.4322920143604278,0.4114579856395721,0.421875,0.4140630066394806,9864000.0,0.3801045417785644
1999-04-06,0.4192709922790527,0.3958329856395721,0.4179689884185791,0.4036459922790527,6969600.0,0.370541900396347
1999-04-07,0.4401040077209472,0.4036459922790527,0.40625,0.4375,8928000.0,0.4016193449497223
1999-04-08,0.4583329856395721,0.4348959922790527,0.4401040077209472,0.4453130066394806,13012800.0,0.408791571855545
1999-04-09,0.4479170143604278,0.4348959922790527,0.4479170143604278,0.4375,4862400.0,0.4016193449497223
1999-04-12,0.4322920143604278,0.4114579856395721,0.4322920143604278,0.4192709922790527,3331200.0,0.3848853409290313
1999-04-13,0.4270829856395721,0.3958329856395721,0.4270829856395721,0.4023439884185791,3614400.0,0.369346559047699
1999-04-14,0.4101560115814209,0.390625,0.4010420143604278,0.390625,4828800.0,0.3585887849330902
1999-04-15,0.4010420143604278,0.390625,0.4010420143604278,0.4010420143604278,3585600.0,0.3681514859199524
1999-04-16,0.4205729961395263,0.3984380066394806,0.3984380066394806,0.4140630066394806,3892800.0,0.3801045417785644
1999-04-19,0.4192709922790527,0.390625,0.4192709922790527,0.3958329856395721,3129600.0,0.3633696436882019
1999-04-20,0.4114579856395721,0.3841150104999542,0.3958329856395721,0.3880209922790527,6768000.0,0.3561981618404388
1999-04-21,0.3958329856395721,0.3854170143604278,0.3880209922790527,0.3945310115814209,3748800.0,0.3621743619441986
1999-04-22,0.3958329856395721,0.3736979961395263,0.3958329856395721,0.3776040077209472,22718400.0,0.3466356098651886
1999-04-23,0.3776040077209472,0.3567709922790527,0.3763020038604736,0.359375,12604800.0,0.3299015462398529
1999-04-26,0.3645829856395721,0.3333329856395721,0.359375,0.3411459922790527,12350400.0,0.3131676614284515
1999-04-27,0.3802079856395721,0.34375,0.3489579856395721,0.3776040077209472,22694400.0,0.3466356098651886
1999-04-28,0.3802079856395721,0.3632810115814209,0.3802079856395721,0.375,12009600.0,0.3442451357841491
1999-04-29,0.3776040077209472,0.3671880066394806,0.3763020038604736,0.375,4814400.0,0.3442451357841491
1999-04-30,0.3958329856395721,0.3763020038604736,0.3789060115814209,0.3802079856395721,9931200.0,0.3490260541439056
1999-05-03,0.3841150104999542,0.3723959922790527,0.3841150104999542,0.3828130066394806,3384000.0,0.3514173626899719
1999-05-04,0.3828130066394806,0.3541670143604278,0.3828130066394806,0.3619790077209472,9604800.0,0.3322919607162475
1999-05-05,0.3697920143604278,0.34375,0.3645829856395721,0.3697920143604278,14457600.0,0.3394642472267151
1999-05-06,0.375,0.3515630066394806,0.3671880066394806,0.3626300096511841,3561600.0,0.3328896462917328
1999-05-07,0.3671880066394806,0.3515630066394806,0.3515630066394806,0.3645829856395721,2500800.0,0.3346824944019317
1999-05-10,0.3723959922790527,0.3619790077209472,0.3619790077209472,0.3645829856395721,1968000.0,0.3346824944019317
1999-05-11,0.3958329856395721,0.3723959922790527,0.3802079856395721,0.3841150104999542,17174400.0,0.3526127934455871
1999-05-12,0.3971349895000458,0.3828130066394806,0.3880209922790527,0.3958329856395721,16848000.0,0.3633696436882019
1999-05-13,0.40625,0.3945310115814209,0.3958329856395721,0.3958329856395721,6993600.0,0.3633696436882019
1999-05-14,0.3958329856395721,0.3697920143604278,0.3958329856395721,0.375,2846400.0,0.3442451357841491
1999-05-17,0.3932290077209472,0.3684900104999542,0.3697920143604278,0.3932290077209472,3576000.0,0.3609791100025177
1999-05-18,0.4166670143604278,0.3854170143604278,0.3971349895000458,0.4114579856395721,15153600.0,0.3777130842208862
1999-05-19,0.4453130066394806,0.3867189884185791,0.4296880066394806,0.3932290077209472,45172800.0,0.3609791100025177
1999-05-20,0.3958329856395721,0.3476560115814209,0.3958329856395721,0.3619790077209472,17817600.0,0.3322919607162475
1999-05-21,0.3567709922790527,0.34375,0.3567709922790527,0.3541670143604278,30350400.0,0.3251206576824188
1999-05-24,0.3645829856395721,0.3476560115814209,0.3567709922790527,0.3528650104999542,16262400.0,0.3239255249500274
1999-05-25,0.359375,0.3515630066394806,0.3541670143604278,0.3554689884185791,13008000.0,0.3263158500194549
1999-05-26,0.3723959922790527,0.3541670143604278,0.3541670143604278,0.3541670143604278,10473600.0,0.3251206576824188
1999-05-27,0.3567709922790527,0.3515630066394806,0.3567709922790527,0.3515630066394806,8232000.0,0.3227302730083465
1999-05-28,0.3567709922790527,0.3515630066394806,0.3567709922790527,0.3554689884185791,8865600.0,0.3263158500194549
1999-06-01,0.3567709922790527,0.3489579856395721,0.3541670143604278,0.3567709922790527,9854400.0,0.3275111019611358
1999-06-02,0.3567709922790527,0.34375,0.3567709922790527,0.34375,13012800.0,0.3155579268932342
1999-06-03,0.3554689884185791,0.3489579856395721,0.3528650104999542,0.3528650104999542,4156800.0,0.3239255249500274
1999-06-04,0.3567709922790527,0.3528650104999542,0.3554689884185791,0.3554689884185791,7891200.0,0.3263158500194549
1999-06-07,0.3645829856395721,0.3567709922790527,0.3574219942092895,0.359375,12513600.0,0.3299015462398529
1999-06-08,0.375,0.359375,0.3606770038604736,0.3684900104999542,15331200.0,0.3382690846920013
1999-06-09,0.3828130066394806,0.3697920143604278,0.3697920143604278,0.375,9518400.0,0.3442451357841491
1999-06-10,0.3776040077209472,0.3723959922790527,0.375,0.3763020038604736,3609600.0,0.3454403579235077
1999-06-11,0.3776040077209472,0.3554689884185791,0.3763020038604736,0.3684900104999542,6100800.0,0.3382690846920013
1999-06-14,0.3697920143604278,0.3515630066394806,0.369141012430191,0.3541670143604278,5164800.0,0.3251206576824188
1999-06-15,0.3567709922790527,0.3489579856395721,0.3541670143604278,0.3541670143604278,4929600.0,0.3251206576824188
1999-06-16,0.375,0.3541670143604278,0.359375,0.3645829856395721,6441600.0,0.3346824944019317
1999-06-17,0.3671880066394806,0.3541670143604278,0.3619790077209472,0.3541670143604278,7492800.0,0.3251206576824188
1999-06-18,0.3567709922790527,0.3411459922790527,0.3567709922790527,0.3411459922790527,15873600.0,0.3131676614284515
1999-06-21,0.359375,0.3421219885349273,0.3515630066394806,0.359375,8347200.0,0.3299015462398529
1999-06-22,0.359375,0.3450520038604736,0.359375,0.3528650104999542,19305600.0,0.3239255249500274
1999-06-23,0.359375,0.3450520038604736,0.3489579856395721,0.359375,21091200.0,0.3299015462398529
1999-06-24,0.3619790077209472,0.3489579856395721,0.3619790077209472,0.3515630066394806,11520000.0,0.3227302730083465
1999-06-25,0.3606770038604736,0.3489579856395721,0.3489579856395721,0.3567709922790527,7353600.0,0.3275111019611358
1999-06-28,0.3684900104999542,0.3541670143604278,0.3684900104999542,0.3619790077209472,10915200.0,0.3322919607162475
1999-06-29,0.3710939884185791,0.3619790077209472,0.3671880066394806,0.3658849895000458,9268800.0,0.3358776867389679
1999-06-30,0.3984380066394806,0.3697920143604278,0.3776040077209472,0.3984380066394806,26923200.0,0.3657608330249786
1999-07-01,0.3984380066394806,0.3567709922790527,0.3984380066394806,0.3776040077209472,8899200.0,0.3466356098651886
1999-07-02,0.4049479961395263,0.375,0.3828130066394806,0.4049479961395263,22488000.0,0.371737003326416
1999-07-06,0.4088540077209472,0.4010420143604278,0.4088540077209472,0.40625,19809600.0,0.3729323148727417
1999-07-07,0.4088540077209472,0.3984380066394806,0.4088540077209472,0.3984380066394806,6312000.0,0.3657608330249786
1999-07-08,0.4140630066394806,0.3880209922790527,0.4010420143604278,0.4075520038604736,18604800.0,0.3741273880004883
1999-07-09,0.4453130066394806,0.40625,0.40625,0.4420570135116577,21172800.0,0.4058025181293487
1999-07-12,0.4817709922790527,0.4505209922790527,0.46875,0.4622400104999542,40104000.0,0.4243304133415222
1999-07-13,0.4700520038604736,0.4427079856395721,0.4674479961395263,0.4635420143604278,13886400.0,0.4255254864692688
1999-07-14,0.4739579856395721,0.4427079856395721,0.4635420143604278,0.4453130066394806,13795200.0,0.408791571855545
1999-07-15,0.4635420143604278,0.4479170143604278,0.4492189884185791,0.4479170143604278,13704000.0,0.4111819267272949
1999-07-16,0.4609380066394806,0.4479170143604278,0.4557290077209472,0.4570310115814209,10387200.0,0.4195486307144165
1999-07-19,0.4596349895000458,0.4427079856395721,0.4583329856395721,0.4453130066394806,4363200.0,0.408791571855545
1999-07-20,0.4453130066394806,0.421875,0.4453130066394806,0.4375,17875200.0,0.4016193449497223
1999-07-21,0.4322920143604278,0.4114579856395721,0.4322920143604278,0.4244790077209472,11208000.0,0.3896662890911102
1999-07-22,0.421875,0.4010420143604278,0.421875,0.4049479961395263,21326400.0,0.371737003326416
1999-07-23,0.4166670143604278,0.4036459922790527,0.4036459922790527,0.4049479961395263,8025600.0,0.371737003326416
1999-07-26,0.4153650104999542,0.40625,0.4153650104999542,0.40625,6052800.0,0.3729323148727417
1999-07-27,0.4088540077209472,0.4010420143604278,0.40625,0.4075520038604736,9859200.0,0.3741273880004883
1999-07-28,0.4192709922790527,0.4049479961395263,0.40625,0.4140630066394806,24422400.0,0.3801045417785644
1999-07-29,0.4192709922790527,0.4036459922790527,0.40625,0.4179689884185791,38880000.0,0.3836901187896728
1999-07-30,0.4296880066394806,0.4166670143604278,0.4179689884185791,0.4192709922790527,45230400.0,0.3848853409290313
1999-08-02,0.4244790077209472,0.4166670143604278,0.4192709922790527,0.4231770038604736,31334400.0,0.3884710073471069
1999-08-03,0.4231770038604736,0.4088540077209472,0.4231770038604736,0.4127599895000458,25521600.0,0.3789082467556
1999-08-04,0.4166670143604278,0.4114579856395721,0.4153650104999542,0.4127599895000458,8995200.0,0.3789082467556
1999-08-05,0.4192709922790527,0.40625,0.4127599895000458,0.4192709922790527,24057600.0,0.3848853409290313
1999-08-06,0.4205729961395263,0.4166670143604278,0.4179689884185791,0.4192709922790527,18398400.0,0.3848853409290313
1999-08-09,0.4244790077209472,0.4166670143604278,0.4205729961395263,0.4192709922790527,3105600.0,0.3848853409290313
1999-08-10,0.4453130066394806,0.4192709922790527,0.421875,0.4270829856395721,21206400.0,0.3920566737651825
1999-08-11,0.4609380066394806,0.4296880066394806,0.4348959922790527,0.4557290077209472,19771200.0,0.4183533191680908
1999-08-12,0.4895829856395721,0.4557290077209472,0.4583329856395721,0.4778650104999542,23961600.0,0.4386739730834961
1999-08-13,0.4830729961395263,0.46875,0.4739579856395721,0.4726560115814209,8467200.0,0.4338920712471008
1999-08-16,0.4765630066394806,0.4388020038604736,0.4765630066394806,0.4544270038604736,22344000.0,0.4171581566333771
1999-08-17,0.4635420143604278,0.4440099895000458,0.4557290077209472,0.4557290077209472,19353600.0,0.4183533191680908
1999-08-18,0.4713540077209472,0.4414060115814209,0.4505209922790527,0.4661459922790527,27988800.0,0.4279159903526306
1999-08-19,0.5911459922790527,0.4817709922790527,0.4986979961395263,0.5651040077209473,196699200.0,0.518758237361908
1999-08-20,0.5703129768371582,0.5390629768371582,0.5664060115814209,0.5598959922790527,35308800.0,0.5139772295951843
1999-08-23,0.5520830154418945,0.5078129768371582,0.5520830154418945,0.5260419845581055,50798400.0,0.4828997254371643
1999-08-24,0.5286459922790527,0.4921880066394806,0.5182290077209473,0.5234379768371582,39806400.0,0.480509340763092
1999-08-25,0.5299479961395264,0.5,0.5247399806976318,0.5208330154418945,35035200.0,0.4781178534030914
1999-08-26,0.5286459922790527,0.5052080154418945,0.5208330154418945,0.5130209922790527,27537600.0,0.4709465801715851
1999-08-27,0.5625,0.5208330154418945,0.5234379768371582,0.5416669845581055,55238400.0,0.4972431659698486
1999-08-30,0.5611979961395264,0.5169270038604736,0.5507810115814209,0.539713978767395,15864000.0,0.4954503774642944
1999-08-31,0.5885419845581055,0.53125,0.5416669845581055,0.5859379768371582,78686400.0,0.537883460521698
1999-09-01,0.5859379768371582,0.5494790077209473,0.5859379768371582,0.5585939884185791,56534400.0,0.512782096862793
1999-09-02,0.5546879768371582,0.5286459922790527,0.5403649806976318,0.5520830154418945,34108800.0,0.506804883480072
1999-09-03,0.5703129768371582,0.5520830154418945,0.5625,0.5559899806976318,25886400.0,0.5103915929794312
1999-09-07,0.5651040077209473,0.5507810115814209,0.5651040077209473,0.5533850193023682,12441600.0,0.5080004334449768
1999-09-08,0.5585939884185791,0.5520830154418945,0.5546879768371582,0.5520830154418945,17006400.0,0.506804883480072
1999-09-09,0.5611979961395264,0.5338540077209473,0.5572919845581055,0.5442709922790527,20947200.0,0.4996336996555328
1999-09-10,0.5598959922790527,0.5494790077209473,0.5533850193023682,0.5520830154418945,16742400.0,0.506804883480072
1999-09-13,0.5546879768371582,0.5286459922790527,0.5546879768371582,0.5338540077209473,17443200.0,0.4900711178779602
1999-09-14,0.5338540077209473,0.515625,0.5338540077209473,0.5182290077209473,25036800.0,0.475727379322052
1999-09-15,0.5286459922790527,0.5078129768371582,0.5117189884185791,0.5221350193023682,21273600.0,0.4793131053447723
1999-09-16,0.5208330154418945,0.5026040077209473,0.515625,0.5091149806976318,15811200.0,0.4673610329627991
1999-09-17,0.5104169845581055,0.4895829856395721,0.5058590173721313,0.5078129768371582,17164800.0,0.4661657810211181
1999-09-20,0.5052080154418945,0.4895829856395721,0.4986979961395263,0.4895829856395721,22910400.0,0.449430763721466
1999-09-21,0.4817709922790527,0.4361979961395263,0.4791670143604278,0.4427079856395721,73732800.0,0.406400203704834
1999-09-22,0.4557290077209472,0.4166670143604278,0.4427079856395721,0.453125,37598400.0,0.4159629046916961
1999-09-23,0.4557290077209472,0.4114579856395721,0.4544270038604736,0.4153650104999542,37958400.0,0.3812997341156006
1999-09-24,0.4270829856395721,0.3489579856395721,0.4166670143604278,0.3776040077209472,68491200.0,0.3466356098651886
1999-09-27,0.4088540077209472,0.3776040077209472,0.4023439884185791,0.4010420143604278,43200000.0,0.3681514859199524
1999-09-28,0.4427079856395721,0.4010420143604278,0.4016929864883423,0.4375,41318400.0,0.4016193449497223
1999-09-29,0.4635420143604278,0.3958329856395721,0.4466150104999542,0.4023439884185791,59404800.0,0.369346559047699
1999-09-30,0.4296880066394806,0.3958329856395721,0.4166670143604278,0.4010420143604278,34252800.0,0.3681514859199524
1999-10-01,0.4088540077209472,0.3776040077209472,0.3945310115814209,0.3984380066394806,34776000.0,0.3657608330249786
1999-10-04,0.4127599895000458,0.4010420143604278,0.4114579856395721,0.40625,17760000.0,0.3729323148727417
1999-10-05,0.4479170143604278,0.40625,0.40625,0.4453130066394806,47808000.0,0.408791571855545
1999-10-06,0.5208330154418945,0.4427079856395721,0.4466150104999542,0.4986979961395263,150873600.0,0.4577982723712921
1999-10-07,0.5195310115814209,0.4635420143604278,0.5195310115814209,0.4661459922790527,48729600.0,0.4279159903526306
1999-10-08,0.5039060115814209,0.4479170143604278,0.4661459922790527,0.4895829856395721,39892800.0,0.449430763721466
1999-10-11,0.4947920143604278,0.4635420143604278,0.4934900104999542,0.4765630066394806,54446400.0,0.437478631734848
1999-10-12,0.484375,0.46875,0.4791670143604278,0.4700520038604736,32299200.0,0.4315016567707062
1999-10-13,0.4648439884185791,0.4479170143604278,0.4648439884185791,0.4570310115814209,28036800.0,0.4195486307144165
1999-10-14,0.4583329856395721,0.4427079856395721,0.4583329856395721,0.4479170143604278,19233600.0,0.4111819267272949
1999-10-15,0.4479170143604278,0.4244790077209472,0.4257810115814209,0.4453130066394806,21072000.0,0.408791571855545
1999-10-18,0.4466150104999542,0.4192709922790527,0.4466150104999542,0.421875,21518400.0,0.3872758448123932
1999-10-19,0.4348959922790527,0.3971349895000458,0.4348959922790527,0.4049479961395263,30892800.0,0.371737003326416
1999-10-20,0.4244790077209472,0.4049479961395263,0.4114579856395721,0.4192709922790527,34872000.0,0.3848853409290313
1999-10-21,0.4388020038604736,0.40625,0.4179689884185791,0.4388020038604736,38212800.0,0.4028145968914032
1999-10-22,0.4622400104999542,0.4375,0.4375,0.4492189884185791,28675200.0,0.4123772382736206
1999-10-25,0.453125,0.4270829856395721,0.4466150104999542,0.4270829856395721,21384000.0,0.3920566737651825
1999-10-26,0.484375,0.4427079856395721,0.4453130066394806,0.46875,48124800.0,0.43030646443367
1999-10-27,0.4739579856395721,0.4401040077209472,0.4713540077209472,0.4479170143604278,21412800.0,0.4111819267272949
1999-10-28,0.4583329856395721,0.4244790077209472,0.4505209922790527,0.4270829856395721,22276800.0,0.3920566737651825
1999-10-29,0.46875,0.4296880066394806,0.4322920143604278,0.4609380066394806,33052800.0,0.4231350719928741
1999-11-01,0.5078129768371582,0.453125,0.453125,0.4895829856395721,78254400.0,0.449430763721466
1999-11-02,0.5234379768371582,0.4947920143604278,0.4986979961395263,0.5208330154418945,83750400.0,0.4781178534030914
1999-11-03,0.5859379768371582,0.5377600193023682,0.5416669845581055,0.5716149806976318,201168000.0,0.5247353315353394
1999-11-04,0.6236979961395264,0.578125,0.578125,0.6080729961395264,126033600.0,0.5582033395767212
1999-11-05,0.6302080154418945,0.5598959922790527,0.625,0.5885419845581055,61636800.0,0.5402741432189941
1999-11-08,0.6223959922790527,0.5520830154418945,0.5703129768371582,0.6054689884185791,47001600.0,0.555812656879425
1999-11-09,0.6067709922790527,0.5729169845581055,0.6041669845581055,0.5963540077209473,27235200.0,0.5474453568458557
1999-11-10,0.5989580154418945,0.5794270038604736,0.5983070135116577,0.5911459922790527,14404800.0,0.5426645278930664
1999-11-11,0.6640629768371582,0.578125,0.5911459922790527,0.6328129768371582,56270400.0,0.5809140205383301
1999-11-12,0.6666669845581055,0.6223959922790527,0.6601560115814209,0.6666669845581055,50150400.0,0.6119916439056396
1999-11-15,0.6914060115814209,0.6432290077209473,0.6712239980697632,0.6536459922790527,36220800.0,0.6000385284423828
1999-11-16,0.7291669845581055,0.6666669845581055,0.6692709922790527,0.7161459922790527,72379200.0,0.6574127078056335
1999-11-17,0.78125,0.71875,0.7291669845581055,0.7434899806976318,78638400.0,0.6825141906738281
1999-11-18,0.765625,0.7395830154418945,0.7591149806976318,0.7460939884185791,23596800.0,0.6849045753479004
1999-11-19,0.9244790077209472,0.8333330154418945,0.8359379768371582,0.8932290077209473,216518400.0,0.8199724555015564
1999-11-22,0.9166669845581056,0.8385419845581055,0.9160159826278688,0.8919270038604736,54019200.0,0.8187773823738098
1999-11-23,0.8372399806976318,0.7916669845581055,0.8007810115814209,0.828125,55324800.0,0.7602081298828125
1999-11-24,0.8333330154418945,0.7408850193023682,0.8242189884185791,0.8020830154418945,40684800.0,0.7363019585609436
1999-11-26,0.8020830154418945,0.7708330154418945,0.7942709922790527,0.796875,7176000.0,0.7315208315849304
1999-11-29,0.8046879768371582,0.75,0.7942709922790527,0.7682290077209473,29860800.0,0.7052246332168579
1999-11-30,0.7838540077209473,0.7213540077209473,0.7708330154418945,0.7213540077209473,31468800.0,0.6621936559677124
1999-12-01,0.7682290077209473,0.7213540077209473,0.7213540077209473,0.7578129768371582,22353600.0,0.6956625580787659
1999-12-02,0.8242189884185791,0.7604169845581055,0.7604169845581055,0.8138020038604736,30988800.0,0.74705970287323
1999-12-03,0.8359379768371582,0.7838540077209473,0.8216149806976318,0.7942709922790527,34276800.0,0.7291305065155029
1999-12-06,0.8203129768371582,0.796875,0.796875,0.8164060115814209,17860800.0,0.749450147151947
1999-12-07,0.8242189884185791,0.7578129768371582,0.8229169845581055,0.7890629768371582,18638400.0,0.7243495583534241
1999-12-08,0.8320310115814209,0.7838540077209473,0.7864580154418945,0.8242189884185791,20169600.0,0.7566224336624146
1999-12-09,0.84375,0.7708330154418945,0.8229169845581055,0.7994790077209473,21494400.0,0.7339115142822266
1999-12-10,0.8177080154418945,0.7760419845581055,0.8138020038604736,0.7903649806976318,9830400.0,0.7255447506904602
1999-12-13,0.8085939884185791,0.7708330154418945,0.78125,0.7877600193023682,18384000.0,0.723153293132782
1999-12-14,0.8085939884185791,0.7669270038604736,0.7890629768371582,0.7747399806976318,27388800.0,0.7112014889717102
1999-12-15,0.7734379768371582,0.7317709922790527,0.7695310115814209,0.75,20596800.0,0.6884902715682983
1999-12-16,0.765625,0.7421879768371582,0.7539060115814209,0.7447919845581055,13257600.0,0.6837092638015747
1999-12-17,0.7955729961395264,0.7617189884185791,0.765625,0.7838540077209473,26208000.0,0.7195677757263184
1999-12-20,0.8642579913139343,0.7578129768371582,0.7851560115814209,0.8489580154418945,40243200.0,0.7793325781822205
1999-12-21,0.8867189884185791,0.8177080154418945,0.8489580154418945,0.8854169845581055,38836800.0,0.8128012418746948
1999-12-22,0.9166669845581056,0.8541669845581055,0.8880209922790527,0.90625,25118400.0,0.8319258093833923
1999-12-23,0.96875,0.9036459922790528,0.9075520038604736,0.9661459922790528,28022400.0,0.8869093656539917
1999-12-27,0.9882810115814208,0.9192709922790528,0.9869790077209472,0.9296879768371582,20241600.0,0.8534414768218994
1999-12-28,0.9635419845581056,0.9244790077209472,0.9296879768371582,0.9270830154418944,17918400.0,0.8510500192642212
1999-12-29,0.96875,0.9244790077209472,0.925130009651184,0.9583330154418944,13214400.0,0.8797371983528137
1999-12-30,0.9726560115814208,0.9427080154418944,0.9583330154418944,0.9661459922790528,13977600.0,0.8869093656539917
1999-12-31,0.9791669845581056,0.9609379768371582,0.9641929864883424,0.9778649806976318,12734400.0,0.8976672887802124
2000-01-03,0.9921879768371582,0.9192709922790528,0.984375,0.9752600193023682,30091200.0,0.8952760100364685
2000-01-04,0.9609379768371582,0.9010419845581056,0.9583330154418944,0.9492189884185792,30048000.0,0.871370792388916
2000-01-05,0.9375,0.9049479961395264,0.921875,0.9179689884185792,18835200.0,0.842683732509613
2000-01-06,0.9179689884185792,0.8229169845581055,0.9179689884185792,0.8580729961395264,12048000.0,0.7876996994018555
2000-01-07,0.8815100193023682,0.8411459922790527,0.8541669845581055,0.8723959922790527,7118400.0,0.8008482456207275
2000-01-10,0.9375,0.859375,0.875,0.9010419845581056,23985600.0,0.8271449208259583
2000-01-11,0.90625,0.8645830154418945,0.8958330154418945,0.8645830154418945,14812800.0,0.79367595911026
2000-01-12,0.8658850193023682,0.8307290077209473,0.8645830154418945,0.8424479961395264,12355200.0,0.7733563184738159
2000-01-13,0.8854169845581055,0.8307290077209473,0.8411459922790527,0.8776040077209473,13219200.0,0.8056291937828064
2000-01-14,0.9518229961395264,0.8880209922790527,0.890625,0.9153649806976318,60456000.0,0.8402931094169617
2000-01-18,0.9583330154418944,0.8854169845581055,0.9270830154418944,0.9544270038604736,26164800.0,0.8761516213417053
2000-01-19,0.9583330154418944,0.9375,0.9583330154418944,0.9453129768371582,16468800.0,0.8677850365638733
