DATE,level_1,0
2017-02-01,IPB53122S,96.5602
2017-03-01,IPB53122S,97.7523
2017-04-01,IPB53122S,99.3822
2017-05-01,IPB53122S,100.0138
2017-06-01,IPB53122S,100.1763
2017-07-01,IPB53122S,100.2311
2017-08-01,IPB53122S,100.294
2017-09-01,IPB53122S,101.0406
2017-10-01,IPB53122S,102.0042
2017-11-01,IPB53122S,103.281
2017-12-01,IPB53122S,103.9829
2018-01-01,IPB53122S,103.9923
2018-02-01,IPB53122S,104.2251
2018-03-01,IPB53122S,105.0861
2018-04-01,IPB53122S,106.3036
2018-05-01,IPB53122S,106.2333
2018-06-01,IPB53122S,107.2896
2018-07-01,IPB53122S,107.7419
2018-08-01,IPB53122S,107.8946
2018-09-01,IPB53122S,107.0091
2018-10-01,IPB53122S,105.4909
2018-11-01,IPB53122S,103.8096
2018-12-01,IPB53122S,102.2589
2019-01-01,IPB53122S,101.8686
2019-02-01,IPB53122S,103.054
2019-03-01,IPB53122S,103.7288
2019-04-01,IPB53122S,104.6198
2019-05-01,IPB53122S,104.5921
2019-06-01,IPB53122S,105.0695
2019-07-01,IPB53122S,106.3932
2019-08-01,IPB53122S,107.731
2019-09-01,IPB53122S,107.5356
2019-10-01,IPB53122S,107.6643
2019-11-01,IPB53122S,109.9576
2019-12-01,IPB53122S,112.1627
2020-01-01,IPB53122S,110.3256
2020-02-01,IPB53122S,107.5743
2020-03-01,IPB53122S,107.6552
2020-04-01,IPB53122S,104.6307
2020-05-01,IPB53122S,103.7717
2020-06-01,IPB53122S,106.5371
2020-07-01,IPB53122S,109.39
2020-08-01,IPB53122S,109.9455
2020-09-01,IPB53122S,112.4365
2020-10-01,IPB53122S,115.6865
2020-11-01,IPB53122S,116.448
2020-12-01,IPB53122S,116.6417
2021-01-01,IPB53122S,118.6392
2021-02-01,IPB53122S,119.2305
2021-03-01,IPB53122S,121.4712
2021-04-01,IPB53122S,123.3313
2021-05-01,IPB53122S,125.2685
2021-06-01,IPB53122S,123.491
2021-07-01,IPB53122S,123.967
2021-08-01,IPB53122S,124.9256
2021-09-01,IPB53122S,125.9337
2021-10-01,IPB53122S,127.8107
2021-11-01,IPB53122S,129.3465
2021-12-01,IPB53122S,129.3763
2022-01-01,IPB53122S,128.3115
2022-02-01,IPB53122S,131.2896
2022-03-01,IPB53122S,131.3829
2022-04-01,IPB53122S,126.7942
2022-05-01,IPB53122S,125.0822
2022-06-01,IPB53122S,125.8719
2022-07-01,IPB53122S,126.0516
2022-08-01,IPB53122S,125.1868
2022-09-01,IPB53122S,126.1652
