Date,level_1,0
2014-10-12,Volume,17552800.0
2014-10-12,Adj Close,378.54901123046875
2014-10-13,High,397.22601318359375
2014-10-13,Low,368.8970031738281
2014-10-13,Open,377.9209899902344
2014-10-13,Close,390.41400146484375
2014-10-13,Volume,35221400.0
2014-10-13,Adj Close,390.41400146484375
2014-10-14,High,411.697998046875
2014-10-14,Low,391.3240051269531
2014-10-14,Open,391.6919860839844
2014-10-14,Close,400.8699951171875
2014-10-14,Volume,38491500.0
2014-10-14,Adj Close,400.8699951171875
2014-10-15,High,402.22698974609375
2014-10-15,Low,388.7659912109375
2014-10-15,Open,400.9549865722656
2014-10-15,Close,394.77301025390625
2014-10-15,Volume,25267100.0
2014-10-15,Adj Close,394.77301025390625
2014-10-16,High,398.8070068359375
2014-10-16,Low,373.07000732421875
2014-10-16,Open,394.51800537109375
2014-10-16,Close,382.5559997558594
2014-10-16,Volume,26990000.0
2014-10-16,Adj Close,382.5559997558594
2014-10-17,High,385.4779968261719
2014-10-17,Low,375.3890075683594
2014-10-17,Open,382.7560119628906
2014-10-17,Close,383.75799560546875
2014-10-17,Volume,13600700.0
2014-10-17,Adj Close,383.75799560546875
2014-10-18,High,395.1579895019531
2014-10-18,Low,378.97100830078125
2014-10-18,Open,383.97601318359375
2014-10-18,Close,391.4419860839844
2014-10-18,Volume,11416800.0
2014-10-18,Adj Close,391.4419860839844
2014-10-19,High,393.9389953613281
2014-10-19,Low,386.4570007324219
2014-10-19,Open,391.2539978027344
2014-10-19,Close,389.5459899902344
2014-10-19,Volume,5914570.0
2014-10-19,Adj Close,389.5459899902344
2014-10-20,High,390.0840148925781
2014-10-20,Low,378.25201416015625
2014-10-20,Open,389.2309875488281
2014-10-20,Close,382.8450012207031
2014-10-20,Volume,16419000.0
2014-10-20,Adj Close,382.8450012207031
2014-10-21,High,392.64599609375
2014-10-21,Low,380.8340148925781
2014-10-21,Open,382.4209899902344
2014-10-21,Close,386.4750061035156
2014-10-21,Volume,14188900.0
2014-10-21,Adj Close,386.4750061035156
2014-10-22,High,388.57598876953125
2014-10-22,Low,382.2489929199219
2014-10-22,Open,386.1180114746094
2014-10-22,Close,383.1579895019531
2014-10-22,Volume,11641300.0
2014-10-22,Adj Close,383.1579895019531
2014-10-23,High,385.0480041503906
2014-10-23,Low,356.4469909667969
2014-10-23,Open,382.9620056152344
2014-10-23,Close,358.4169921875
2014-10-23,Volume,26456900.0
2014-10-23,Adj Close,358.4169921875
2014-10-24,High,364.3450012207031
2014-10-24,Low,353.30499267578125
2014-10-24,Open,358.59100341796875
2014-10-24,Close,358.3450012207031
2014-10-24,Volume,15585700.0
2014-10-24,Adj Close,358.3450012207031
2014-10-25,High,359.8609924316406
2014-10-25,Low,342.87701416015625
2014-10-25,Open,358.6109924316406
2014-10-25,Close,347.27099609375
2014-10-25,Volume,18127500.0
2014-10-25,Adj Close,347.27099609375
2014-10-26,High,359.22100830078125
2014-10-26,Low,343.9309997558594
2014-10-26,Open,347.48699951171875
2014-10-26,Close,354.7040100097656
2014-10-26,Volume,11272500.0
2014-10-26,Adj Close,354.7040100097656
2014-10-27,High,358.6319885253906
2014-10-27,Low,349.8089904785156
2014-10-27,Open,354.7770080566406
2014-10-27,Close,352.989013671875
2014-10-27,Volume,13033000.0
2014-10-27,Adj Close,352.989013671875
2014-10-28,High,359.9840087890625
2014-10-28,Low,352.6789855957031
2014-10-28,Open,353.2149963378906
2014-10-28,Close,357.6180114746094
2014-10-28,Volume,7845880.0
2014-10-28,Adj Close,357.6180114746094
2014-10-29,High,357.8330078125
2014-10-29,Low,335.3429870605469
2014-10-29,Open,357.0889892578125
2014-10-29,Close,335.59100341796875
2014-10-29,Volume,18192700.0
2014-10-29,Adj Close,335.59100341796875
2014-10-30,High,350.9129943847656
2014-10-30,Low,335.0719909667969
2014-10-30,Open,335.7090148925781
2014-10-30,Close,345.30499267578125
2014-10-30,Volume,30177900.0
2014-10-30,Adj Close,345.30499267578125
2014-10-31,High,348.0450134277344
2014-10-31,Low,337.1419982910156
2014-10-31,Open,345.0090026855469
2014-10-31,Close,338.3210144042969
2014-10-31,Volume,12545400.0
2014-10-31,Adj Close,338.3210144042969
2014-11-01,High,340.52899169921875
2014-11-01,Low,321.05499267578125
2014-11-01,Open,338.6499938964844
2014-11-01,Close,325.7489929199219
2014-11-01,Volume,16677200.0
2014-11-01,Adj Close,325.7489929199219
2014-11-02,High,329.04998779296875
2014-11-02,Low,320.6260070800781
2014-11-02,Open,326.07501220703125
2014-11-02,Close,325.8919982910156
2014-11-02,Volume,8603620.0
2014-11-02,Adj Close,325.8919982910156
2014-11-03,High,334.00201416015625
2014-11-03,Low,325.4809875488281
2014-11-03,Open,325.5690002441406
2014-11-03,Close,327.5539855957031
2014-11-03,Volume,12948500.0
2014-11-03,Adj Close,327.5539855957031
2014-11-04,High,331.7669982910156
2014-11-04,Low,325.0769958496094
2014-11-04,Open,327.1610107421875
2014-11-04,Close,330.49200439453125
2014-11-04,Volume,15655500.0
2014-11-04,Adj Close,330.49200439453125
2014-11-05,High,343.3689880371094
2014-11-05,Low,330.6830139160156
2014-11-05,Open,330.6830139160156
2014-11-05,Close,339.4859924316406
2014-11-05,Volume,19817200.0
2014-11-05,Adj Close,339.4859924316406
2014-11-06,High,352.96600341796875
2014-11-06,Low,338.42401123046875
2014-11-06,Open,339.4580078125
2014-11-06,Close,349.2900085449219
2014-11-06,Volume,18797000.0
2014-11-06,Adj Close,349.2900085449219
2014-11-07,High,352.73199462890625
2014-11-07,Low,341.7760009765625
2014-11-07,Open,349.8179931640625
2014-11-07,Close,342.4150085449219
2014-11-07,Volume,16834200.0
2014-11-07,Adj Close,342.4150085449219
2014-11-08,High,347.0320129394531
2014-11-08,Low,342.15399169921875
2014-11-08,Open,342.15399169921875
2014-11-08,Close,345.4880065917969
2014-11-08,Volume,8535470.0
2014-11-08,Adj Close,345.4880065917969
2014-11-09,High,363.6260070800781
2014-11-09,Low,344.2550048828125
2014-11-09,Open,345.3760070800781
2014-11-09,Close,363.2640075683594
2014-11-09,Volume,24205600.0
2014-11-09,Adj Close,363.2640075683594
2014-11-10,High,374.8160095214844
2014-11-10,Low,357.5610046386719
2014-11-10,Open,362.2650146484375
