Date,level_1,0
2022-04-26,Low,17.14299964904785
2022-04-26,Open,17.719999313354492
2022-04-26,Close,17.14299964904785
2022-04-26,Volume,4200.0
2022-04-26,Adj Close,17.14299964904785
2022-04-27,High,17.459999084472656
2022-04-27,Low,17.03700065612793
2022-04-27,Open,17.459999084472656
2022-04-27,Close,17.05900001525879
2022-04-27,Volume,21700.0
2022-04-27,Adj Close,17.05900001525879
2022-04-28,High,18.093000411987305
2022-04-28,Low,17.476999282836914
2022-04-28,Open,17.476999282836914
2022-04-28,Close,17.88800048828125
2022-04-28,Volume,3800.0
2022-04-28,Adj Close,17.88800048828125
2022-04-29,High,17.920000076293945
2022-04-29,Low,17.249000549316406
2022-04-29,Open,17.920000076293945
2022-04-29,Close,17.249000549316406
2022-04-29,Volume,2600.0
2022-04-29,Adj Close,17.249000549316406
2022-05-02,High,17.77199935913086
2022-05-02,Low,17.5
2022-05-02,Open,17.5
2022-05-02,Close,17.77199935913086
2022-05-02,Volume,500.0
2022-05-02,Adj Close,17.77199935913086
2022-05-03,High,18.09000015258789
2022-05-03,Low,17.68000030517578
2022-05-03,Open,17.68000030517578
2022-05-03,Close,17.988000869750977
2022-05-03,Volume,11800.0
2022-05-03,Adj Close,17.988000869750977
2022-05-04,High,18.600000381469727
2022-05-04,Low,17.600000381469727
2022-05-04,Open,17.690000534057617
2022-05-04,Close,18.551000595092773
2022-05-04,Volume,23000.0
2022-05-04,Adj Close,18.551000595092773
2022-05-05,High,17.924999237060547
2022-05-05,Low,17.489999771118164
2022-05-05,Open,17.924999237060547
2022-05-05,Close,17.673999786376953
2022-05-05,Volume,8100.0
2022-05-05,Adj Close,17.673999786376953
2022-05-06,High,17.84000015258789
2022-05-06,Low,17.469999313354492
2022-05-06,Open,17.690000534057617
2022-05-06,Close,17.534000396728516
2022-05-06,Volume,2200.0
2022-05-06,Adj Close,17.534000396728516
2022-05-09,High,17.25
2022-05-09,Low,16.636999130249023
2022-05-09,Open,17.25
2022-05-09,Close,16.636999130249023
2022-05-09,Volume,600.0
2022-05-09,Adj Close,16.636999130249023
2022-05-10,High,16.993000030517578
2022-05-10,Low,16.75
2022-05-10,Open,16.770000457763672
2022-05-10,Close,16.993000030517578
2022-05-10,Volume,2500.0
2022-05-10,Adj Close,16.993000030517578
2022-05-11,High,16.770000457763672
2022-05-11,Low,16.40399932861328
2022-05-11,Open,16.75
2022-05-11,Close,16.40399932861328
2022-05-11,Volume,2900.0
