DATE,level_1,0
1978-10-01,PCE,1466.9
1978-11-01,PCE,1480.6
1978-12-01,PCE,1496.5
1979-01-01,PCE,1502.4
1979-02-01,PCE,1517.8
1979-03-01,PCE,1531.2
1979-04-01,PCE,1538.4
1979-05-01,PCE,1558.8
1979-06-01,PCE,1575.7
1979-07-01,PCE,1586.1
1979-08-01,PCE,1615.6
1979-09-01,PCE,1633.9
1979-10-01,PCE,1641.6
1979-11-01,PCE,1657.3
1979-12-01,PCE,1666.3
1980-01-01,PCE,1697.3
1980-02-01,PCE,1701.4
1980-03-01,PCE,1708.2
1980-04-01,PCE,1695.2
1980-05-01,PCE,1700.1
1980-06-01,PCE,1718.8
1980-07-01,PCE,1747.1
1980-08-01,PCE,1763.8
1980-09-01,PCE,1780.5
1980-10-01,PCE,1817.1
1980-11-01,PCE,1826.8
1980-12-01,PCE,1851.7
1981-01-01,PCE,1870.0
1981-02-01,PCE,1884.2
1981-03-01,PCE,1902.9
1981-04-01,PCE,1904.4
1981-05-01,PCE,1913.8
1981-06-01,PCE,1934.5
1981-07-01,PCE,1942.1
1981-08-01,PCE,1966.6
1981-09-01,PCE,1965.5
1981-10-01,PCE,1963.9
1981-11-01,PCE,1970.6
1981-12-01,PCE,1988.8
1982-01-01,PCE,1997.1
1982-02-01,PCE,2021.2
1982-03-01,PCE,2024.1
1982-04-01,PCE,2026.3
1982-05-01,PCE,2044.5
1982-06-01,PCE,2048.1
1982-07-01,PCE,2072.2
1982-08-01,PCE,2080.1
1982-09-01,PCE,2104.6
1982-10-01,PCE,2125.8
1982-11-01,PCE,2149.3
1982-12-01,PCE,2161.6
1983-01-01,PCE,2174.0
1983-02-01,PCE,2177.0
1983-03-01,PCE,2202.8
1983-04-01,PCE,2226.4
1983-05-01,PCE,2245.9
1983-06-01,PCE,2276.0
1983-07-01,PCE,2304.4
1983-08-01,PCE,2320.4
1983-09-01,PCE,2334.9
1983-10-01,PCE,2357.6
1983-11-01,PCE,2366.3
1983-12-01,PCE,2393.6
1984-01-01,PCE,2419.4
1984-02-01,PCE,2403.5
1984-03-01,PCE,2431.6
1984-04-01,PCE,2457.5
1984-05-01,PCE,2474.5
1984-06-01,PCE,2495.6
1984-07-01,PCE,2494.6
1984-08-01,PCE,2512.2
1984-09-01,PCE,2533.8
1984-10-01,PCE,2531.3
1984-11-01,PCE,2571.4
1984-12-01,PCE,2582.6
1985-01-01,PCE,2618.8
1985-02-01,PCE,2640.8
1985-03-01,PCE,2648.5
1985-04-01,PCE,2659.5
1985-05-01,PCE,2696.4
1985-06-01,PCE,2689.4
1985-07-01,PCE,2715.7
1985-08-01,PCE,2752.1
1985-09-01,PCE,2794.7
1985-10-01,PCE,2755.8
1985-11-01,PCE,2771.1
1985-12-01,PCE,2811.3
1986-01-01,PCE,2827.1
1986-02-01,PCE,2820.2
1986-03-01,PCE,2823.6
1986-04-01,PCE,2835.2
1986-05-01,PCE,2857.5
1986-06-01,PCE,2861.7
1986-07-01,PCE,2881.2
1986-08-01,PCE,2898.6
1986-09-01,PCE,2971.8
1986-10-01,PCE,2932.9
1986-11-01,PCE,2928.4
