Date,level_1,0
2001-08-20,Adj Close,58.48101043701172
2001-08-21,High,69.30000305175781
2001-08-21,Low,67.5999984741211
2001-08-21,Open,69.30000305175781
2001-08-21,Close,67.5999984741211
2001-08-21,Volume,1400.0
2001-08-21,Adj Close,57.00531005859375
2001-08-22,High,69.69999694824219
2001-08-22,Low,67.5
2001-08-22,Open,68.19000244140625
2001-08-22,Close,69.69999694824219
2001-08-22,Volume,2800.0
2001-08-22,Adj Close,58.77616500854492
2001-08-23,High,70.98999786376953
2001-08-23,Low,69.93000030517578
2001-08-23,Open,70.11000061035156
2001-08-23,Close,70.05000305175781
2001-08-23,Volume,1000.0
2001-08-23,Adj Close,59.07129669189453
2001-08-24,High,73.44999694824219
2001-08-24,Low,71.0
2001-08-24,Open,71.2699966430664
2001-08-24,Close,73.06999969482422
2001-08-24,Volume,400.0
2001-08-24,Adj Close,61.61801528930664
2001-08-27,High,75.38999938964844
2001-08-27,Low,73.5
2001-08-27,Open,73.5
2001-08-27,Close,74.69999694824219
2001-08-27,Volume,4100.0
2001-08-27,Adj Close,62.99251937866211
2001-08-28,High,73.6500015258789
2001-08-28,Low,72.94999694824219
2001-08-28,Open,73.3499984741211
2001-08-28,Close,72.94999694824219
2001-08-28,Volume,1000.0
2001-08-28,Adj Close,61.516822814941406
2001-08-29,High,73.30000305175781
2001-08-29,Low,70.4000015258789
2001-08-29,Open,73.30000305175781
2001-08-29,Close,70.4000015258789
2001-08-29,Volume,300.0
2001-08-29,Adj Close,59.366432189941406
2001-08-30,High,68.5
2001-08-30,Low,67.5
2001-08-30,Open,67.6500015258789
2001-08-30,Close,68.5
2001-08-30,Volume,1200.0
2001-08-30,Adj Close,57.76424789428711
2001-08-31,High,69.4800033569336
2001-08-31,Low,68.0
2001-08-31,Open,68.0
2001-08-31,Close,68.83999633789062
2001-08-31,Volume,2000.0
2001-08-31,Adj Close,58.050941467285156
2001-09-04,High,69.47000122070312
2001-09-04,Low,67.0
2001-09-04,Open,68.5999984741211
2001-09-04,Close,67.0
2001-09-04,Volume,1100.0
2001-09-04,Adj Close,56.49931335449219
2001-09-05,High,66.73999786376953
2001-09-05,Low,64.5999984741211
2001-09-05,Open,66.73999786376953
2001-09-05,Close,64.69999694824219
2001-09-05,Volume,7500.0
2001-09-05,Adj Close,54.5598030090332
2001-09-06,High,65.0
2001-09-06,Low,61.400001525878906
2001-09-06,Open,64.0
2001-09-06,Close,61.70000076293945
2001-09-06,Volume,264000.0
2001-09-06,Adj Close,52.02997970581055
2001-09-07,High,63.68000030517578
2001-09-07,Low,61.150001525878906
2001-09-07,Open,61.150001525878906
2001-09-07,Close,62.150001525878906
2001-09-07,Volume,3300.0
2001-09-07,Adj Close,52.40945053100586
2001-09-10,High,62.7400016784668
2001-09-10,Low,61.84000015258789
2001-09-10,Open,61.84000015258789
2001-09-10,Close,62.09000015258789
2001-09-10,Volume,1300.0
2001-09-10,Adj Close,52.358856201171875
2001-09-17,High,58.779998779296875
2001-09-17,Low,56.400001525878906
2001-09-17,Open,57.0
2001-09-17,Close,56.400001525878906
2001-09-17,Volume,8200.0
2001-09-17,Adj Close,47.56063461303711
2001-09-18,High,56.720001220703125
2001-09-18,Low,55.5099983215332
2001-09-18,Open,56.25
2001-09-18,Close,56.720001220703125
2001-09-18,Volume,400.0
2001-09-18,Adj Close,47.83047103881836
2001-09-19,High,51.95000076293945
2001-09-19,Low,47.70000076293945
2001-09-19,Open,51.369998931884766
2001-09-19,Close,51.95000076293945
2001-09-19,Volume,13400.0
2001-09-19,Adj Close,43.80805587768555
2001-09-20,High,51.20000076293945
2001-09-20,Low,48.599998474121094
2001-09-20,Open,49.650001525878906
2001-09-20,Close,48.599998474121094
2001-09-20,Volume,17000.0
2001-09-20,Adj Close,40.983089447021484
2001-09-21,High,48.29999923706055
2001-09-21,Low,45.400001525878906
2001-09-21,Open,45.400001525878906
2001-09-21,Close,46.25
2001-09-21,Volume,3800.0
2001-09-21,Adj Close,39.00139236450195
2001-09-24,High,50.849998474121094
2001-09-24,Low,49.0
2001-09-24,Open,49.0
2001-09-24,Close,50.849998474121094
2001-09-24,Volume,9500.0
2001-09-24,Adj Close,42.880462646484375
2001-09-25,High,51.70000076293945
2001-09-25,Low,49.5
2001-09-25,Open,51.70000076293945
2001-09-25,Close,49.5
2001-09-25,Volume,4300.0
2001-09-25,Adj Close,41.74205780029297
2001-09-26,High,50.70000076293945
2001-09-26,Low,48.0
2001-09-26,Open,50.70000076293945
2001-09-26,Close,48.099998474121094
2001-09-26,Volume,3200.0
2001-09-26,Adj Close,40.561466217041016
2001-09-27,High,46.650001525878906
2001-09-27,Low,44.88999938964844
2001-09-27,Open,46.0
2001-09-27,Close,46.650001525878906
2001-09-27,Volume,1200.0
2001-09-27,Adj Close,39.338714599609375
2001-09-28,High,48.5
2001-09-28,Low,46.900001525878906
2001-09-28,Open,47.75
2001-09-28,Close,47.95000076293945
2001-09-28,Volume,4800.0
2001-09-28,Adj Close,40.43497085571289
2001-10-01,High,47.20000076293945
2001-10-01,Low,46.349998474121094
2001-10-01,Open,47.20000076293945
2001-10-01,Close,46.349998474121094
2001-10-01,Volume,1700.0
2001-10-01,Adj Close,39.08572769165039
2001-10-02,High,47.25
2001-10-02,Low,45.5
2001-10-02,Open,47.25
2001-10-02,Close,45.5
2001-10-02,Volume,4300.0
2001-10-02,Adj Close,38.36893844604492
2001-10-03,High,50.349998474121094
2001-10-03,Low,44.900001525878906
2001-10-03,Open,45.0
2001-10-03,Close,49.849998474121094
2001-10-03,Volume,4300.0
2001-10-03,Adj Close,42.03718566894531
2001-10-04,High,53.939998626708984
2001-10-04,Low,49.900001525878906
2001-10-04,Open,51.0
2001-10-04,Close,52.75
2001-10-04,Volume,7600.0
2001-10-04,Adj Close,44.48268127441406
2001-10-05,High,53.400001525878906
2001-10-05,Low,49.900001525878906
2001-10-05,Open,52.0
2001-10-05,Close,53.06999969482422
2001-10-05,Volume,7900.0
2001-10-05,Adj Close,44.75251770019531
2001-10-08,High,55.70000076293945
2001-10-08,Low,51.900001525878906
2001-10-08,Open,52.0
2001-10-08,Close,55.20000076293945
2001-10-08,Volume,16400.0
2001-10-08,Adj Close,46.5486946105957
2001-10-09,High,53.900001525878906
2001-10-09,Low,52.54999923706055
2001-10-09,Open,53.900001525878906
2001-10-09,Close,52.70000076293945
2001-10-09,Volume,7400.0
2001-10-09,Adj Close,44.44053268432617
2001-10-10,High,55.70000076293945
2001-10-10,Low,52.25
2001-10-10,Open,52.599998474121094
2001-10-10,Close,55.70000076293945
2001-10-10,Volume,9400.0
2001-10-10,Adj Close,46.9703254699707
2001-10-11,High,60.83000183105469
